user_id,monthly_income,monthly_expense_total,savings_rate,debt_to_income_ratio,discretionary_spending,essential_spending,investment_amount,transaction_count,expense_ratio,lifestyle_ratio
1000,-1.3994819404167045,0.1231173848166186,0.9647122606888878,0.9422801143535463,-0.263149895371118,-0.5194630722949597,0.4922048413281828,0.8893092874114682,1.1121239886356187,-0.04252363218699593
1001,0.5652139486780046,-0.6854447028583939,-1.1675244671192266,-0.22045725961286242,-0.840377358312576,-0.4377709175355421,-1.5344570164295859,-0.15582293829073698,-0.8541982491499477,-0.5157577195085892
1002,1.0440966356062356,-1.2604958484858082,-0.37413405677202105,-1.4195301765157213,-0.27896883934875244,-1.0256128195238388,1.3032223023398763,1.5425169284753464,-1.3891224033038538,0.22973094389452567
1003,0.39319768111265146,0.2522789199943322,-0.0022323019217685524,0.4335825132432424,0.432921484008371,0.18334350025505375,-0.21879796933946033,0.98729043357105,-0.17427145676388203,0.10843904198386803
1004,-0.6936646109477524,0.9682689536792403,-2.159262480053233,-2.4005898357998787,-2.160439219234074,-1.0956866886350267,1.5376734712152202,-0.6130682870354518,1.1150413552255123,-1.3343085424665544
1005,1.6756648763941886,0.19026677882786605,-0.9691768645324252,-0.4384705172315642,1.7939435611143808,0.5087031853988145,-0.8316559595398915,-1.26627592809933,-0.8122251986154269,0.8269846144000621
1006,0.12078767630020833,-0.11987119031766745,2.3035585781497976,-2.61860309341858,-1.9972543234647941,-0.802723812688736,1.5910273669054493,-1.200955163992942,-0.2625065949852148,-1.2843548750212417
1007,0.5263887550378874,-3.313663864235919,-1.2666982684126271,-0.3294638884222133,-0.0024022302852333734,-0.16334527645187538,-0.6152231512958948,0.49738470277314123,-2.4866600605960345,-0.026753803351369645
1009,-0.27380226510556094,-0.023035716405481903,0.3101651721524435,0.08476130105331948,-0.7473306830501917,0.8006620333763992,0.9696998972856133,-0.22114370239712483,0.04922899954843195,-0.8735209843282212
1010,0.8321201484608022,0.17737441029082698,0.5928105058386357,0.10656262681518967,-0.8606745519808485,-1.0230507274275311,-0.9264860815890721,1.2159131079434073,-0.45146571800655155,-0.26145318286529917
1011,-0.9108035135226858,2.1008764068769925,-2.4567838839334355,0.10656262681518967,0.6232407884665596,-2.056198108333923,-2.5546404468457458,2.065083041326449,2.2315659043273097,2.0217157535790777
1012,1.55095059442237,-1.2300995520901385,-2.605544585873537,0.8696090284806454,-0.3917450428256669,1.015477198722225,0.6110877749748705,0.1054601181348143,-1.5348412023265476,-0.7226892694990996
1013,-0.42241230739926877,-0.6264276513038817,-1.1179375664725264,-1.1651813759605698,0.7619529957855915,-0.4920300455852593,0.9823552458611216,0.9764036395533183,-0.2911566863983692,0.7191311379103457
1014,-0.0469039030832325,-0.09078382534573438,2.0060371742695953,-1.092510290087669,0.8883405553644733,-0.9687135661159979,-0.5198936996773307,-0.6130682870354518,-0.14330301052897743,1.1660542314759597
1015,1.2803357194261848,-0.8290393279365038,1.3366140155391406,-0.2749605740175385,-0.4645575983590835,0.007924727691635467,-0.9112193456060257,-0.6130682870354518,-1.2244036668050429,-0.42576242114479385
1016,0.06374411957043154,-0.47982733184533916,-1.7129803742329306,-0.5474771460409145,1.6023123187186539,-0.8483992819386419,0.8576822140162701,1.281233872049795,-0.4723594775753462,1.6504134221701279
1017,-1.0177161544702598,-0.6809010140550701,-1.2964504088006479,-0.41666919146969406,-0.14793651487946802,0.4146522960401532,-0.10580499980481217,0.15771672941992437,0.08057292170834589,-0.3719954613743007
1018,-0.21472775518997678,0.9678735473116534,2.0804175252396457,0.18831759842220283,-0.12537748974772764,-0.30939753148503,-0.3021435112928348,0.5463752758529321,0.7108245101678976,-0.0446965319557395
1019,2.2445963138669613,-0.572079727814136,0.9647122606888886,1.3601388581227245,-1.111242083262945,-0.9259903552714827,-0.15855970001178174,1.1179319617838257,-1.398396018438559,-0.5173166759413603
1020,0.686355607380407,1.078430076669195,0.9647122606888878,-0.7218877521358765,0.15899641152293567,0.05290049869391966,0.5162236560188378,0.11852427095609205,0.17365089607257153,-0.016022533101880777
1021,-0.7657721412514584,-1.1733246515855462,-1.8617410761730315,1.3056355437180482,-1.5405863881104582,0.394735606515863,-0.0617960038854162,0.0727997360816204,-0.4892123778088618,-1.265887812200879
1023,0.4090414338839603,0.34127464206201696,-0.15925748730298608,-1.0319510518602522,-0.3134408496434482,0.42858036623814894,-0.9026599160372426,-0.15582293829073698,-0.12632089959720383,-0.4838030811491096
1024,-0.638679469740622,0.2657969698716528,-1.2171113677659269,-1.23785246183347,-1.9430864243898647,-0.9377647074433448,-0.6888477026963903,0.9110828754469305,0.5296245665355326,-1.1996574851651642
1025,-0.40873656754991416,-0.14723755286209483,0.4192563535751846,0.8332734855441954,-0.06736838776913798,1.2008928991605754,-0.6750152112211456,-1.7670684529149698,0.05073841088676538,-0.5900137923352223
1026,1.5259397120560214,-0.5476917902454811,-0.07661265289181914,0.21556925562454057,-0.18329828821129054,0.39182236474138227,0.8533794804928649,2.195724569539225,-1.1551823935411816,-0.3862157855159627
1027,-1.0768700280198265,-0.6332995412785014,-0.29975370580197047,1.0876222860993472,0.12354381171851507,0.24430698604916887,1.5841270572179131,0.28509221942738083,0.16628967236230646,-0.12549054292278142
1028,-2.1162917630622835,-2.479974535132549,1.7085157703893927,-0.8199937180642918,-1.0234810041142994,1.033775998618187,-1.1773513820537045,-0.8416909614078092,-0.7175524852899983,-1.0984147670056603
1029,1.1917243324748767,0.41458187163694166,-0.7832259871072993,-0.49297383163623965,-0.5758389494744743,-0.7165750916433563,-0.11484711462399824,0.61169603995932,-0.48333741761564547,-0.18527994773384363
1030,-0.8091198022883299,1.7130418439840336,2.0804175252396457,-0.22045725961286303,-1.6790589144601318,0.9285871616895879,-1.4622879576036745,0.8893092874114682,1.809425243967688,-1.4634967204332046
1031,-0.10385675851702965,0.2541150599081848,-0.33694388128699576,1.2511322293133735,-0.7839261826348143,0.0038474897617242917,-0.13875118975402967,0.007478971975232567,0.13120557372634403,-0.644928697575372
1032,-1.7972726297783723,-1.0752729622254704,-0.746035811622274,1.6326554301461011,-2.108630285489142,0.2585805701897631,-0.004489967773688703,0.04013935402842648,0.4107957406380826,-1.6092765422801105
1033,0.46031286091681906,3.5740605446898646,1.113472962628989,-2.4005898357998787,2.4324284339086244,0.37263918787816613,0.023493736178534445,-0.4171059947162883,1.8946345836751368,1.3203296745670832
1034,-0.0020118005342658696,-0.24932208417817528,0.022561148401581365,-0.47480606016801413,0.12061718093477404,-0.9139472218644751,-0.25030885237753664,-1.7452948648795075,-0.2787267602154623,0.49060726601521193
1035,-0.6056541200823065,0.5798526434868441,0.5184301548685851,0.2428209128268783,-0.6272505174017861,0.544689524639841,-0.27584902864980065,0.8239885233050804,0.7412447232001855,-0.7230982466766267
1036,1.0307887399016868,-1.9650342471799442,-1.514632771646129,-0.6201482319138155,-1.4459628643654547,-0.27189821400100544,0.5862062887728563,-0.09050217418434917,-1.7954761607468703,-1.0218549897615172
1037,-0.25153862421521395,-0.11788052377740131,0.4192563535751846,0.9786156572899962,0.37559988796820426,1.0089700917229738,-0.482125260971882,0.5300450848263352,-0.03308510252945146,-0.2692485466559281
1038,-0.8994960852905746,0.01618495933854842,-0.6220685600055227,-0.583812688977365,-1.103597521819208,-1.3924038315109315,-1.103036268482786,1.259460284014333,0.5493669232812701,-0.2758813140835644
